输入文本,生成问题,参考问题,改写问题,F1
"[['惠州洲际度假酒店', '房间数量', '200间']]",惠州洲际度假酒店一共有多少房间?,你知道惠州洲际度假酒店有多少房间吗？,惠州洲际度假酒店一共有多少房间?,0.7251119613647461
"[['氮芥', '熔点', '108 ℃']]",氮芥的熔点是多少?,请问氮芥的熔点是多少度？,氮芥的熔点是多少?,0.6409040093421936
"[['隶定', '时期', '西汉']]",请问隶定是什么时期的?,隶定用于哪个时期？,请问隶定是什么时期的?,0.5470011234283447
"[['基准电压源', '相关领域', '电学']]",基准电压源与什么相关?,请问基准电压源的相关领域是什么？,基准电压源与什么相关?,0.7015075087547302
"[['干将莫邪（2019年汪东城、米露主演古装武侠电影）', '拍摄地点', '横店影视城']]",干将莫邪在什么地方拍摄的?,你知道干将莫邪是在哪里拍的吗？,干将莫邪在什么地方拍摄的?,0.5911036133766174
"[['古神道', '作品别名', '太古神道']]",古神道的作品别名是什么?,古神道的作品名字是什么啊？,古神道的作品别名是什么?,0.6600415110588074
"[['拉查布里府', '角逐赛事', '泰国足球超级联赛']]",拉查布里府的角逐赛事有哪些?,拉查布里府角逐了什么赛事？,拉查布里府的角逐赛事有哪些?,0.6603435277938843
"[['塑性工程学报', '国内刊号', '11-3449/TG']]",塑性工程学报的国内刊号是什么?,塑性工程学报的国内刊号是多少？,塑性工程学报的国内刊号是什么?,0.7016128897666931
"[['孙骐', '获得荣誉', '2020年11月拟评为江苏省抗击新冠肺炎疫情先进个人']]",孙骐获得过什么荣誉?,我想知道孙骐获得了什么荣誉？,孙骐获得过什么荣誉?,0.571086585521698
"[['山外青山楼外楼（电视剧《夜天子》主题曲）', '歌曲时长', '0时4分13秒']]",你知道山外青山楼外楼这首歌有多长吗?,告诉我山外青山楼外楼这首歌曲有多长时间？,你知道山外青山楼外楼这首歌有多长吗?,0.6469677686691284
"[['QQ远程协助', '开发', '腾讯QQ']]",QQ远程协助是谁开发的?,你知道QQ远程协助是用什么开发的吗？,QQ远程协助是谁开发的?,0.6395542025566101
"[['戴恩·德哈恩', '代表作品', '超凡蜘蛛侠2'], ['超凡蜘蛛侠2', 'imdb编码', 'tt1872181']]",戴恩德哈恩的代表作品的imdb编码是多少?,你知道戴恩·德哈恩的代表作品的imdb编码是什么吗？,戴恩德哈恩的代表作品的imdb编码是多少?,0.6502935290336609
"[['人间冰器', '授权状态', 'A级签约']]",你知道人间冰器是什么授权状态吗?,人间冰器现在的状态是怎么样？,你知道人间冰器是什么授权状态吗?,0.6271209120750427
"[['瓦丝琪尔', '政权', '无']]",瓦丝琪尔的政权是什么?,瓦丝琪尔接管政权是在什么朝代？,瓦丝琪尔的政权是什么?,0.6451702117919922
"[['爱尔兰文艺复兴', '代表人物', '威廉·勃特勒·叶芝等']]",爱尔兰文艺复兴的代表人物是谁?,爱尔兰文艺复兴的代表人物是谁啊？,爱尔兰文艺复兴的代表人物是谁?,0.7062849402427673
"[['英雄传奇（1989年Dos系统下的单机游戏）', '操作系统', 'DOS']]",英雄传奇的操作系统是什么?,请问英雄传奇是什么操作系统的？,英雄传奇的操作系统是什么?,0.6552475094795227
"[['黄滔（四川省一级裁判员）', '属地', '成都']]",黄滔属于哪个省市自治区?,黄滔他的属地在哪？,黄滔属于哪个省市自治区?,0.5853663086891174
"[['釜山会盟', '事件', '具有深远意义的重大历史事件']]",釜山会盟发生在什么时候?,釜山会盟发生了什么事件啊？,釜山会盟发生在什么时候?,0.6349571347236633
"[['关于严禁公款购买印制寄送贺年卡等物品的通知', '部门', '中共中央纪委']]",请问关于严禁公款购买印制寄送贺年卡等物品的通知属于哪个部门?,关于严禁公款购买印制寄送贺年卡等物品的通知有哪些部门？,请问关于严禁公款购买印制寄送贺年卡等物品的通知属于哪个部门?,0.8000934720039368
"[['木作', '年代', '光绪'], ['光绪', '人物', '爱新觉罗·载湉'], ['爱新觉罗·载湉', '逝世地', '中南海瀛台']]",木作的年代的人物是在哪里逝世的?,请问木作的年代的人物是在哪里去世的？,木作的年代的人物是在哪里逝世的?,0.54582679271698
"[['半合成青霉素', '分类', '耐酸青霉素耐酶青霉素广谱青霉素']]",半合成青霉素属于什么?,半合成青霉素属于什么？,半合成青霉素属于什么?,0.7036830186843872
"[['侍卫亲军马军都指挥使', '朝代', '五代']]",你知道侍卫亲军马军都指挥使是什么朝代的吗?,请问侍卫亲军马军都指挥使是哪个朝代的？,你知道侍卫亲军马军都指挥使是什么朝代的吗?,0.7187877297401428
"[['美国地理', '主要湖泊', '苏必利尔湖'], ['苏必利尔湖', '流入', '尼皮贡河（Nipigon）,圣路易河(St. Louis),鸽子河(Pigeon),皮克河(Pic),白河 (安大略省)']]",请问美国地理的主要湖泊流入哪些河流?,美国地理的主要湖泊流入哪些河流？,请问美国地理的主要湖泊流入哪些河流?,0.6138799786567688
"[['东营—深圳公路', '沿途城市', '山东、河南、湖北、江西、深圳']]",东营—深圳公路经过哪些城市?,你知道东营—深圳公路的沿途有哪些城市吗,东营—深圳公路经过哪些城市?,0.671428918838501
"[['麻里爱', '生日', '5月5日']]",麻里爱什么时候出生?,我很好奇麻里爱的生日是什么时候？,麻里爱什么时候出生?,0.6149219870567322
"[['中国公路（交通运输经济类期刊）', '邮发代号', '2-779']]",中国公路的邮发代号是多少?,麻烦你帮我查下中国公路的邮发代号是多少？,中国公路的邮发代号是多少?,0.6080203652381897
"[['小摩多', '星座', '天秤座']]",小摩多是什么星座的?,请问小摩多是什么星座？,小摩多是什么星座的?,0.6353234052658081
"[['平衡电抗器', '一级学科', '工程技术']]",平衡电抗器属于哪个一级学科?,请问平衡电抗器的一级学科是什么？,平衡电抗器属于哪个一级学科?,0.6997483372688293
"[['黄家山村（云南腾冲市界头乡下辖村）', '年降水量', '1650毫米']]",黄家山村的年降水量是多少?,黄家山村的年降水量是多少？,黄家山村的年降水量是多少?,0.6661157608032227
"[['东方豪景花园酒店', '周围景观', '滕王阁'], ['滕王阁', '馆藏精品', '《时来风送滕王阁》,《唐伎乐图》,时来风送滕王阁']]",东方豪景花园酒店的周围景观里珍藏了什么?,你知道东方豪景花园酒店的周围景观里珍藏了什么？,东方豪景花园酒店的周围景观里珍藏了什么?,0.6389666795730591
"[['北七格庄村', '荣誉', '莱西市文明村庄称号']]",北七格庄村获得过什么荣誉?,北七格庄村有哪些荣誉？,北七格庄村获得过什么荣誉?,0.6881291270256042
"[['北方三岛', '位置', '中国台湾']]",北方三岛在哪个位置?,北方三岛踢是什么位置？,北方三岛在哪个位置?,0.6132997870445251
"[['十二章纹', '形成时间', '汉代']]",十二章纹什么时候形成的?,请问十二章纹的形成日期？,十二章纹什么时候形成的?,0.6931268572807312
"[['日本节日', '设定地点', '日本领土']]",日本节日是在哪里设定的?,日本节日是在哪里设定的？,日本节日是在哪里设定的?,0.6474724411964417
"[['广州市南武中学', '主管部门', '广州市海珠区教育局']]",广州市南武中学的主管部门是什么?,你知道广州市南武中学的主管部门是什么吗？,广州市南武中学的主管部门是什么?,0.7121777534484863
"[['金银岛小飞侠', '出版社', '北京'], ['北京', '地区生产总值', '22968.6亿元（2015年）']]",金银岛小飞侠的出版社gdp有多少?,金银岛小飞侠的出版社的生产总值是多少？,金银岛小飞侠的出版社gdp有多少?,0.6431872844696045
"[['和谐1B型电力机车', '最高速度', '120km/h']]",和谐1B型电力机车的最高速度是多少?,你知道和谐1B型电力机车的最高速度是多少吗?,和谐1B型电力机车的最高速度是多少?,0.7347757816314697
"[['东汉开国（百家讲坛系列节目）', '播出时间', '中午12：45']]",东汉开国是什么时候播出的?,你记得东汉开国都什么时间播出吗？,东汉开国是什么时候播出的?,0.6240091323852539
"[['首尔地铁8号线', '最高时速', '80 km/h']]",请问首尔地铁8号线的最高时速是多少?,首尔地铁8号线的最大时速是多少？,请问首尔地铁8号线的最高时速是多少?,0.7302085757255554
"[['监利', '别名', '玉沙']]",监利有什么别的名字吗?,监利又被成为什么？,监利有什么别的名字吗?,0.5231401324272156
"[['灵雾（游戏《洛克王国》中的宠物）', '爱好', '爱用旋风隐藏自己']]",灵雾喜欢做什么?,什么是灵雾的爱好？,灵雾喜欢做什么?,0.595120906829834
"[['郭延濬', '字号', '利川'], ['利川', '市树', '水杉']]",郭延濬的字号的市树是什么?,郭延濬的字号的市树是什么？,郭延濬的字号的市树是什么?,0.6180380582809448
"[['师妃喧', '恋人', '徐子陵']]",师妃喧的恋人是谁?,师妃喧的恋人是谁？,师妃喧的恋人是谁?,0.6396812796592712
"[['西方马脑炎', '常见发病部位', '肺']]",西方马脑炎的常见发病部位是什么?,请问西方马脑炎的常见发作部位是什么？,西方马脑炎的常见发病部位是什么?,0.7213809490203857
"[['朱宜修', '宿敌', '沈眉庄'], ['沈眉庄', '结局', '难产而死']]",朱宜修的宿敌的结局是什么?,请问朱宜修的宿敌的结局是什么样的？,朱宜修的宿敌的结局是什么?,0.6104499101638794
"[['还珠格格（1998年孙树培导演的电视剧）', '出品公司', '台湾怡人传播有限公司，湖南广播电视台经视频道']]",还珠格格的出品公司是什么?,你知道还珠格格是哪家公司出品的吗？,还珠格格的出品公司是什么?,0.5925180315971375
"[['东智东村', '村内资源', '氟镁石、磁赤铁矿、绿石、香椿']]",东智东村村内有什么资源?,东智东村的村内都有什么自然资源啊？,东智东村村内有什么资源?,0.6450202465057373
"[['桓景', '师傅', '费长房']]",你知道桓景的师傅是谁吗?,谁是桓景的师傅？,你知道桓景的师傅是谁吗?,0.6381260752677917
"[['经济理论', '工作内容', '经济学百科']]",经济理论的工作内容是什么?,经济理论有哪些工作内容？,经济理论的工作内容是什么?,0.6855210065841675
"[['西周杜伯盨', '文物原属', '西周时期盛黍、稷、稻、粱等用器']]",西周杜伯的文物原属哪里?,西周杜伯盨文物属于谁的？,西周杜伯的文物原属哪里?,0.661562442779541
"[['李青云（湖南省金属材料加工专家）', '出生日期', '1931年']]",李青云是什么时候出生的?,有人知道李青云是哪年出生的吗？,李青云是什么时候出生的?,0.5759090781211853
"[['李安琪（光山县人防办工程股工作人员）', '获得荣誉', '光山县人民防空办公室“2019年度人防‘十佳’标兵”']]",李安琪获得过什么荣誉,李安琪获得过什么荣誉？,李安琪获得过什么荣誉,0.5740008354187012
"[['扑尔敏控释胶囊', '是否纳入医保', '未纳入']]",扑尔敏控释胶囊是否属于医保范围内?,请问扑尔敏控释胶囊是否纳入了医保？,扑尔敏控释胶囊是否属于医保范围内?,0.7908024787902832
"[['贵族度假村', '酒店星级', '3星级']]",贵族度假村酒店属于什么星级?,贵族度假村是多少星级的酒店？,贵族度假村酒店属于什么星级?,0.7120522856712341
"[['托里什韦德拉什防线', '人物', '帷幕'], ['帷幕', '释义', '多指用作遮挡的幕布']]",托里什韦德拉什防线的人物是什么意思?,你知道托里什韦德拉什防线的人物是什么意思吗？,托里什韦德拉什防线的人物是什么意思?,0.6451528072357178
"[['闽南地区', '所属省份', '福建省']]",闽南地区的所属省是什么?,请问闽南地区属于哪个省份？,闽南地区的所属省是什么?,0.6645294427871704
"[['微尘（2019年拍摄电视剧）', '拍摄日期', '2019年4月']]",微尘是什么时候拍摄的?,微尘什么时候拍的？,微尘是什么时候拍摄的?,0.5706502199172974
"[['GNSPRO', '中文名称', '冠思铂'], ['冠思铂', '源于', '香港']]",你知道GNSPRO的中文名称的起源于哪里吗?,GNSPRO的中文名称源于哪里？,你知道GNSPRO的中文名称的起源于哪里吗?,0.6155251860618591
"[['广州世界大观', '所属省份', '广东省广州市']]",广州世界大观属于哪个省份?,广州世界大观是在哪个省份里面啊？,广州世界大观属于哪个省份?,0.668457567691803
"[['苏怡贤', '血型', 'A型']]",你知道苏怡贤是什么血型的吗?,有人知道苏怡贤是什么血型吗？,你知道苏怡贤是什么血型的吗?,0.6158635020256042
"[['拉力', '注意事项', '在弹性限度以内']]",拉力有什么注意事项吗?,拉力有哪些注意事项？,拉力有什么注意事项吗?,0.6464590430259705
"[['陶建萍', '文化', '本科']]",陶建萍是什么文化程度?,陶建萍的文化称为什么？,陶建萍是什么文化程度?,0.6082985401153564
"[['第48届美国电影电视金球奖', '奖项', '24个奖项']]",你知道第48届美国电影电视金球奖的奖项是什么吗?,第48届美国电影电视金球奖有哪些奖项？,你知道第48届美国电影电视金球奖的奖项是什么吗?,0.7817537784576416
