模型名字,平均 BLEU 分数,平均 METEOR 分数,平均 ROUGE-L 分数
bart_NLPCC_02_03_14_54,0.7418112867305381,0.8291635631845032,0.8652369592481604
,输入文本,生成问题,参考问题,BLEU,METEOR,ROUGE-L
,"generate question: [['江陵端午祭', '地区', '东亚'], ['东亚', '地形', '西部多高原山地东部多平原丘陵']]",请 问 江 陵 端 午 祭 的 地 区 是 怎 样 的 地 形 ？,江陵端午祭的地区是怎样的地形？,0.8801117367933934,0.9883326549993218,0.9384615384615386
,"generate question: [['光山县公安局', '地区', '光山县'], ['光山县', '别名', '光州'], ['光州', '市花', '潢川金桂']]",请 问 光 山 县 公 安 局 的 地 区 的 别 名 的 市 花 是 什 么 啊 ？,请问光山县公安局的地区的别名的市花是什么啊？,1.0,0.9997106481481481,1.0
,"generate question: [['安德雷·阿尤', '兄弟', '乔丹·阿尤'], ['乔丹·阿尤', '父亲', '阿贝迪·贝利'], ['阿贝迪·贝利', '儿子', '乔丹·阿尤']]",谁 是 安 德 雷 · 阿 尤 的 兄 弟 的 父 亲 的 儿 子 ？,请问安德雷·阿尤的兄弟的父亲的儿子是谁？,0.7269720961745919,0.905045871559633,0.768503937007874
,"generate question: [['夏普 904SH', '颜色', '淡蓝色'], ['淡蓝色', '编曲', '白若溪'], ['白若溪', '宠物', '3只狗,17只猫']]",夏 普 904SH 的 颜 色 的 编 曲 有 哪 些 爱 宠 ？,夏普 904SH的颜色的编曲有哪些爱宠？,1.0,0.9993141289437586,1.0
,"generate question: [['男人四十', '歌曲原唱', '沙宝亮'], ['沙宝亮', '最喜欢的食物', '提拉米苏']]",男 人 四 十 的 歌 曲 原 唱 最 喜 欢 什 么 食 物 ？,男人四十的歌曲原唱喜欢吃什么？,0.4854917717073234,0.8301839254220206,0.8148854961832059
,"generate question: [['蹦蹦', '搭档', '熊大'], ['熊大', '最喜欢的食物', '蜂蜜']]",蹦 蹦 的 搭 档 最 喜 欢 的 食 物 有 哪 些 ？,你知道蹦蹦的搭档最喜欢的食物有哪些？,0.800737402916808,0.8327617741197989,0.9165275459098498
,"generate question: [['南坝镇', '行政区类别', '四川盆地'], ['四川盆地', '行政区划', '川']]",请 问 南 坝 镇 的 行 政 区 类 别 划 分 为 哪 些 区 ？,请问南坝镇的行政区类别的行政区域划分为哪些？,0.5954165059120786,0.7894438781288935,0.8645669291338582
,"generate question: [['唐卡中的度母、明妃、天女', '书名', '天女'], ['天女', '特指', '星名']]",唐 卡 中 的 度 母 、 明 妃 、 天 女 的 书 名 指 的 是 什 么 ？,你说唐卡中的度母、明妃、天女的书名指的是什么？,0.846481724890614,0.8693136070853461,0.9360613810741688
,"generate question: [['爱新觉罗·奕詝', '逝世地', '承德避暑山庄'], ['承德避暑山庄', '外文名称', 'Chengde Mountain Resort']]",爱 新 觉 罗 · 奕 詝 的 逝 世 地 用 英 文 怎 么 说 ？,爱新觉罗·奕詝的逝世地用英文怎么说？,1.0,0.9993141289437586,1.0
,"generate question: [['何楷', '字号', '玄子'], ['玄子', '登场作品', '绝世唐门'], ['绝世唐门', '作品标签', '奇遇']]",何 楷 的 字 号 的 登 场 作 品 作 品 有 什 么 特 点 ？,何楷的字号的登场作品作品有什么特点？,1.0,0.9995,1.0
,"generate question: [['海豹油胶囊', '主要原料', '海豹油'], ['海豹油', '主要食用功效', '降低血脂,软化血管']]",你 知 道 海 豹 油 胶 囊 的 主 要 原 料 有 哪 些 功 效 吗 ？,你知道海豹油胶囊的主要原料的主要食用功效吗？,0.616818645686018,0.750387596899225,0.8058124174372522
,"generate question: [['贪吃女的未婚夫们', '作者', '蛋糕'], ['蛋糕', '主要食材', '鸡蛋']]",制 作 贪 吃 女 的 未 婚 夫 们 的 作 者 要 用 到 什 么 原 料 ？,制作贪吃女的未婚夫们的作者要用到什么你知道吗？,0.7648825826302762,0.7968020122170321,0.8580562659846547
,"generate question: [['中途岛号博物馆', '前身', '中途岛号航空母舰'], ['中途岛号航空母舰', '吃水', '10.9米']]",中 途 岛 号 博 物 馆 的 前 身 可 以 吃 水 多 深 ？,中途岛号博物馆的前身可以吃水多深？,1.0,0.9990234375,1.0
,"generate question: [['透明片', '适用于', '幻灯片'], ['幻灯片', '释义2', '形容卡顿十分严重的游戏']]",你 能 解 释 透 明 片 的 适 用 于 的 含 义 吗 ？,大家可以解释透明片的适用于的含义吗？,0.7860753021519787,0.8176206509539844,0.8181818181818181
,"generate question: [['左扭右扭柏', '属', '侧柏'], ['侧柏', '命名者及年代', 'Linn., 1949']]",左 扭 右 扭 柏 的 属 是 谁 在 什 么 时 候 命 名 的 ？,左扭右扭柏的属是由谁命名的还有他的年代你知道吗？,0.26482862907742605,0.407258064516129,0.6130653266331658
,"generate question: [['一开始就错', '歌曲原唱', '付辛博'], ['付辛博', '经纪公司', '奇幻创想']]",一 开 始 就 错 的 歌 曲 原 唱 在 哪 个 经 纪 公 司 ？,请问一开始就错的歌曲原唱从属于哪个经纪公司？,0.5850343668259105,0.7781250000000001,0.8460471567267683
,"generate question: [['女王大人', '朋友', '蝎子精'], ['蝎子精', '结局', '被葫芦娃消灭']]",女 王 大 人 的 朋 友 的 结 局 是 什 么 ？,女王大人的朋友的结局是什么？,1.0,0.9990234375,1.0
,"generate question: [['魔法少女奈叶 The Movie 3rd Reflection', '中文名', '魔法少女奈叶'], ['魔法少女奈叶', '发行', 'King Records']]",魔 法 少 女 奈 叶 The Movie 3rd Reflection 的 中 文 名 是 谁 发 行 的 ？,谁知道魔法少女奈叶 The Movie 3rd Reflection的中文名是哪个公司发行的？,0.5378188630106792,0.7767716535433071,0.8014598540145984
,"generate question: [['胡村', '原址', '古城镇'], ['古城镇', '所属地区', '中国山东省莘县']]",胡 村 的 原 址 属 于 哪 里 ？,你知道胡村的原址属于哪里吗？,0.5488116360940264,0.6467532467532467,0.8026315789473684
,"generate question: [['库玛里', '信仰', '处女神'], ['处女神', '成员', '阿尔忒弥斯'], ['阿尔忒弥斯', '所属', '奥林匹斯十二主神之一']]",库 玛 里 的 信 仰 的 成 员 属 于 什 么 族 ？,库玛里的信仰的成员属于什么族？,1.0,0.9990234375,1.0
,"generate question: [['尊胜陀罗尼经幢', '原址', '云翔寺'], ['云翔寺', '初名', '白鹤南翔寺']]",尊 胜 陀 罗 尼 经 幢 的 原 址 的 初 名 是 什 么 ？,什么是尊胜陀罗尼经幢的原址的初名？,0.7730551756939454,0.9814814814814815,0.7777777777777778
,"generate question: [['丹江', '别称', '丹河'], ['丹河', '古称', '丹水']]",丹 江 的 别 称 古 代 称 什 么 ？,丹江的别称古代称什么？,1.0,0.9976851851851852,1.0
,"generate question: [['猜拳', '主演', '王伟'], ['王伟', '出生地', '山东']]",猜 拳 的 主 演 在 哪 里 出 生 的 ？,猜拳的主演是哪里的人？,5.705336763108155e-78,0.6371428571428571,0.7142857142857143
,"generate question: [['深圳洪亚电子科技有限公司', '总部地点', '深圳经济特区'], ['深圳经济特区', '下辖地区', '宝安区'], ['宝安区', '政府驻地', '深圳市宝安区创业一路']]",深 圳 洪 亚 电 子 科 技 有 限 公 司 的 总 部 地 点 的 下 辖 地 区 政 府 在 哪 里 ？,深圳洪亚电子科技有限公司的总部地点的下辖地区政府在哪里？,1.0,0.9997724169321802,1.0
,"generate question: [['四知书屋', '下辖地区', '承德避暑山庄'], ['承德避暑山庄', '外文名称', 'Chengde Mountain Resort']]",四 知 书 屋 的 下 辖 地 区 用 英 文 怎 么 说 ？,四知书屋的下辖地区用英文怎么说？,1.0,0.9993141289437586,1.0
,"generate question: [['万磁王', '儿子', '快银'], ['快银', '饰演者', '伊万·彼得斯X战警']]",谁 饰 演 了 万 磁 王 的 儿 子 ？,谁饰演了万磁王的儿子？,1.0,0.9976851851851852,1.0
,"generate question: [['回到我身边', '专辑歌手', '东来东往'], ['东来东往', '偶像', '古天乐迈克尔杰克逊']]",回 到 我 身 边 的 专 辑 歌 手 的 偶 像 是 谁 ？,回到我身边的专辑歌手的偶像是谁？,1.0,0.9995,1.0
,"generate question: [['五亿探长雷洛传', '主演', '张敏'], ['张敏', '籍贯', '上海人']]",五 亿 探 长 雷 洛 传 的 主 演 是 哪 里 的 人 ？,五亿探长雷洛传的主演老家是哪的,0.4854917717073234,0.7471655328798186,0.7777777777777778
,"generate question: [['赤松子', '司掌', '雨水'], ['雨水', '时间', '每年2月18日或19日']]",赤 松 子 的 司 掌 是 什 么 时 候 ？,你知道每年哪些时候会有赤松子的司掌？,0.24549475440235116,0.45660377358490567,0.4629981024667932
,"generate question: [['焊工金属热', '常见症状', '寒颤'], ['寒颤', '来源', '羚羊木雕'], ['羚羊木雕', '选自', '东方少年1984年第10期']]",焊 工 金 属 热 的 常 见 症 状 的 来 源 选 自 于 哪 里 ？,请问焊工金属热的常见症状的来源选自于哪里？,0.9048374180359595,0.9169724770642201,0.9606299212598426
,"generate question: [['南京晓庄学院学报', '主办单位', '南京晓庄学院'], ['南京晓庄学院', '主管部门', '江苏省人民政府']]",请 问 南 京 晓 庄 学 院 学 报 的 主 办 单 位 的 主 管 部 门 是 哪 ？,请问南京晓庄学院学报的主办单位的主管部门是哪？,1.0,0.9996243425995492,1.0
,"generate question: [['喜爱夜蒲1', '中文名', '喜爱夜蒲'], ['喜爱夜蒲', '其它译名', '兰桂坊'], ['兰桂坊', '车速限制', '50公里/小时']]",喜 爱 夜 蒲 1 的 中 文 名 的 其 它 译 名 的 车 速 限 制 是 多 少 ？,喜爱夜蒲1的中文名的其它译名的车速限制是多少？,1.0,0.9997724169321802,1.0
,"generate question: [['南昌县人民检察院', '性质', '检察院'], ['检察院', '职能', '公诉']]",南 昌 县 人 民 检 察 院 的 性 质 的 职 能 是 什 么 ？,南昌县人民检察院的性质都有什么职能？,0.38260294162784475,0.5329861111111112,0.625
,"generate question: [['郴州综合职业中专', '地区', '郴州'], ['郴州', '方言', '湘南土话'], ['湘南土话', '语言代码', 'ISO 639-1 zh']]",郴 州 综 合 职 业 中 专 的 地 区 的 方 言 的 语 言 代 码 是 什 么 ？,郴州综合职业中专的地区的方言的语言代码是什么？,1.0,0.9997106481481481,1.0
,"generate question: [['仙情缘', '作者', '白雪艳'], ['白雪艳', '登场作品', '吴承恩与西游记'], ['吴承恩与西游记', '总策划', '汪国辉']]",谁 是 仙 情 缘 的 作 者 的 登 场 作 品 的 总 策 划 ？,谁是仙情缘的作者的登场作品的总策划？,1.0,0.9997106481481481,1.0
,"generate question: [['王兴', '代表作品', '美团网'], ['美团网', '年营业额', '160亿元（2013年）']]",王 兴 的 代 表 作 品 年 营 业 额 是 多 少 ？,请问一下王兴的代表作品的年营业额有多少？,4.3050004770504307e-78,0.4395761741122566,0.7290836653386453
,"generate question: [['梦幻世界穿越记', '作者', '中国银行'], ['中国银行', '公司名称', '中国银行']]",中 国 银 行 梦 幻 世 界 穿 越 记 的 作 者 的 公 司 名 称 是 什 么 ？,谁知道梦幻世界穿越记的作者100周年纪念钞是由哪个单位发行的？,0.2955630673793738,0.47206439393939403,0.4982497082847141
,"generate question: [['男士香水', '分类', '香精'], ['香精', '主要营养成分', '稀释剂']]",男 士 香 水 的 分 类 的 主 要 营 养 成 分 都 有 什 么 ？,你知道男士香水的分类的主要营养成分都有什么吗？,0.7408182206817179,0.7870078740157481,0.8905109489051095
,"generate question: [['来自喵星的你', '主要角色', '都教授'], ['都教授', '中文名', '都敏俊'], ['都敏俊', '配音', '国语版：李世扬粤语版：张裕东']]",谁 是 来 自 喵 星 的 你 的 主 要 角 色 的 中 文 名 的 配 音 者 ？,谁是来自喵星的你的主要角色的中文名的配音者？,1.0,0.9998518518518519,1.0
,"generate question: [['assassin', '其他名称', '辣条'], ['辣条', '副作用', '吃多了肠胃不适']]",assassin 的 其 他 名 称 有 什 么 副 作 用 吗 ？,你知道assassin的其他名称有什么副作用吗？,0.7788007830714049,0.8155293367346939,0.9070631970260222
,"generate question: [['绝世魂修', '小说进度', '连载中'], ['连载中', '中文名', '连载中']]",有 人 知 道 绝 世 魂 修 的 小 说 进 度 是 完 结 了 吗 ？,有人知道医统江山是绝世魂修的小说进度还是已完结吗？,0.33585751372156575,0.6843065693430658,0.7359249329758714
,"generate question: [['罗技g27', '性质', '游戏周边'], ['游戏周边', '类型', '扭蛋'], ['扭蛋', '合作伙伴', '中视网元']]",罗 技 G27 的 性 质 的 类 型 的 合 作 伙 伴 是 谁 ？,知道罗技g27的性质的类型的合作伙伴是谁吗？,0.6406914384370698,0.8470338983050848,0.8318181818181818
,"generate question: [['巴黎', '机场', '奥利机场'], ['奥利机场', '服务城市', '巴黎']]",谁 知 道 巴 黎 的 机 场 是 服 务 哪 个 国 家 的 ？,谁知道巴黎的机场是服务哪个国家的？,1.0,0.9995,1.0
,"generate question: [['张暖雅', '代表作品', '一路向西'], ['一路向西', '片长', '118分钟']]",张 暖 雅 的 代 表 作 品 片 子 有 多 长 ？,请问张暖雅的代表作品总时长有多长？,5.253283993027542e-78,0.5434782608695652,0.6240409207161125
,"generate question: [['神凤有泪', '作者', '小巷'], ['小巷', '产生年代', '古代']]",你 知 道 神 凤 有 泪 的 作 者 是 什 么 时 候 产 生 的 吗 ？,你知道神凤有泪的作者是什么时候产生的吗？,1.0,0.9997106481481481,1.0
,"generate question: [['刘超', '代表作品', '国防生'], ['国防生', '归属', '解放军（武警部队）']]",刘 超 的 代 表 作 品 属 于 什 么 性 质 ？,刘超的代表作品属于什么性质？,1.0,0.9976851851851852,1.0
,"generate question: [['前川清', '职业', '日本演歌'], ['日本演歌', '源于', '自由民权运动由于受到政府的镇压']]",请 问 前 川 清 的 职 业 源 于 什 么 ？,你知道前川清的职业的说法是从什么时候开始的？,0.18448373350246097,0.30000000000000004,0.5285961871750434
,"generate question: [['惠东县兴胜农贸有限公司', '经营范围', '马铃薯'], ['马铃薯', '别名', '山药蛋']]",惠 东 县 兴 胜 农 贸 有 限 公 司 的 经 营 范 围 芋 头 属 于 什 么 品 种 ？,请问惠东县兴胜农贸有限公司的经营范围枯萎病主要伤害哪种农作物？,0.3829831320547669,0.47134733158355213,0.5343065693430658
,"generate question: [['南坝', '中文名称', '南坝镇'], ['南坝镇', '行政区类别', '四川盆地'], ['四川盆地', '行政区划', '川']]",请 问 南 坝 的 中 文 名 称 的 行 政 区 类 别 划 分 为 哪 些 ？,请问南坝的中文名称的行政区类别的行政区域划分为哪些？,0.6432188699036832,0.7559322033898305,0.9242424242424241
,"generate question: [['Lipstick', '歌曲原唱', '杰德沃德'], ['杰德沃德', '活跃年代', '2009年至今']]",谁 知 道 Lipstick 的 歌 曲 原 唱 活 跃 在 哪 个 年 代 ？,你记得Lipstick的歌曲原唱的活跃年代是哪些年吗？,0.21536724200522805,0.33573928258967634,0.5343065693430658
,"generate question: [['刘小薇', '主要成就', '举起手来'], ['举起手来', '制片人', '韩三平'], ['韩三平', '所属公司', '中国电影集团公司']]",刘 小 薇 的 主 要 成 就 的 制 片 人 属 于 哪 家 公 司 ？,刘小薇的主要成就的制片人属于哪家公司？,1.0,0.9993141289437586,1.0
,"generate question: [['胶州市兰州西路小学', '所属地区', '西湖'], ['西湖', '湖泊长度', '3.2千米（南北）']]",胶 州 市 兰 州 西 路 小 学 的 所 属 地 区 有 多 长 ？,胶州市兰州西路小学的所属地区有多长？,1.0,0.9993141289437586,1.0
,"generate question: [['巴伦西亚省', '特产', '油橄榄'], ['油橄榄', '中文学名', '木犀榄'], ['木犀榄', '族', '木犀榄族']]",巴 伦 西 亚 省 的 特 产 的 中 文 学 名 属 于 什 么 族 ？,有人知道巴伦西亚省的特产的中文学名属于什么族吗？,0.7613003866968737,0.8026180852989082,0.8994638069705092
